Date,Product ID,Sales Quantity,Category,Price,Weight,Is Perishable,Reorder Lead Time,On Promotion,Discount Percent,Holiday
2023-10-26,101,148,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2023-10-27,101,140,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2023-10-28,101,116,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2023-10-29,101,125,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2023-10-30,101,182,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2023-10-31,101,152,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2023-11-01,101,169,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2023-11-02,101,166,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2023-11-03,101,182,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2023-11-04,101,167,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2023-11-05,101,126,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2023-11-06,101,9,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2023-11-07,101,163,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2023-11-08,101,158,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2023-11-09,101,173,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2023-11-10,101,157,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2023-11-11,101,112,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2023-11-12,101,124,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2023-11-13,101,164,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2023-11-14,101,160,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2023-11-15,101,156,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2023-11-16,101,163,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2023-11-17,101,164,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2023-11-18,101,181,Home,24.041677639819287,7.226689489062432,1,26,1,25,None
2023-11-19,101,158,Home,24.041677639819287,7.226689489062432,1,26,1,25,None
2023-11-20,101,169,Home,24.041677639819287,7.226689489062432,1,26,1,25,None
2023-11-21,101,169,Home,24.041677639819287,7.226689489062432,1,26,1,25,None
2023-11-22,101,201,Home,24.041677639819287,7.226689489062432,1,26,1,25,Pre-Thanksgiving
2023-11-23,101,128,Home,24.041677639819287,7.226689489062432,1,26,0,0,Pre-Thanksgiving
2023-11-24,101,135,Home,24.041677639819287,7.226689489062432,1,26,0,0,Pre-Thanksgiving
2023-11-25,101,127,Home,24.041677639819287,7.226689489062432,1,26,0,0,Thanksgiving
2023-11-26,101,116,Home,24.041677639819287,7.226689489062432,1,26,0,0,Post-Thanksgiving
2023-11-27,101,162,Home,24.041677639819287,7.226689489062432,1,26,0,0,Post-Thanksgiving
2023-11-28,101,163,Home,24.041677639819287,7.226689489062432,1,26,0,0,Post-Thanksgiving
2023-11-29,101,159,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2023-11-30,101,141,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2023-12-01,101,176,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2023-12-02,101,142,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2023-12-03,101,162,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2023-12-04,101,162,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2023-12-05,101,169,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2023-12-06,101,152,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2023-12-07,101,170,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2023-12-08,101,148,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2023-12-09,101,120,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2023-12-10,101,124,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2023-12-11,101,151,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2023-12-12,101,143,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2023-12-13,101,151,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2023-12-14,101,163,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2023-12-15,101,135,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2023-12-16,101,118,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2023-12-17,101,107,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2023-12-18,101,165,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2023-12-19,101,129,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2023-12-20,101,142,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2023-12-21,101,154,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2023-12-22,101,187,Home,24.041677639819287,7.226689489062432,1,26,0,0,Pre-Christmas
2023-12-23,101,138,Home,24.041677639819287,7.226689489062432,1,26,0,0,Pre-Christmas
2023-12-24,101,132,Home,24.041677639819287,7.226689489062432,1,26,0,0,Pre-Christmas
2023-12-25,101,260,Home,24.041677639819287,7.226689489062432,1,26,0,0,Christmas
2023-12-26,101,24,Home,24.041677639819287,7.226689489062432,1,26,0,0,Post-Christmas
2023-12-27,101,135,Home,24.041677639819287,7.226689489062432,1,26,0,0,Post-Christmas
2023-12-28,101,154,Home,24.041677639819287,7.226689489062432,1,26,0,0,Post-Christmas
2023-12-29,101,152,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2023-12-30,101,112,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2023-12-31,101,135,Home,24.041677639819287,7.226689489062432,1,26,0,0,None
2022-01-01,102,196,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,New Year
2022-01-02,102,275,Sports,24.03950683025824,0.6955526958101232,1,22,1,50,Post-New Year
2022-01-03,102,169,Sports,24.03950683025824,0.6955526958101232,1,22,1,50,Post-New Year
2022-01-04,102,212,Sports,24.03950683025824,0.6955526958101232,1,22,1,50,Post-New Year
2022-01-05,102,195,Sports,24.03950683025824,0.6955526958101232,1,22,1,50,None
2022-01-06,102,101,Sports,24.03950683025824,0.6955526958101232,1,22,1,50,None
2022-01-07,102,129,Sports,24.03950683025824,0.6955526958101232,1,22,1,50,None
2022-01-08,102,178,Sports,24.03950683025824,0.6955526958101232,1,22,1,50,None
2022-01-09,102,193,Sports,24.03950683025824,0.6955526958101232,1,22,1,50,None
2022-01-10,102,0,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-01-11,102,27,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-01-12,102,46,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-01-13,102,94,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-01-14,102,107,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-01-15,102,132,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-01-16,102,135,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-01-17,102,114,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-01-18,102,138,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-01-19,102,92,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-01-20,102,95,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-01-21,102,108,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-01-22,102,143,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-01-23,102,152,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-01-24,102,88,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-01-25,102,113,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-01-26,102,129,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-01-27,102,124,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-01-28,102,140,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-01-29,102,165,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-01-30,102,166,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-01-31,102,116,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-02-01,102,154,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-02-02,102,110,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-02-03,102,130,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-02-04,102,142,Sports,24.03950683025824,0.6955526958101232,1,22,1,25,None
2022-02-05,102,181,Sports,24.03950683025824,0.6955526958101232,1,22,1,25,None
2022-02-06,102,189,Sports,24.03950683025824,0.6955526958101232,1,22,1,25,None
2022-02-07,102,95,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-02-08,102,87,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-02-09,102,80,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-02-10,102,102,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-02-11,102,111,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-02-12,102,135,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-02-13,102,123,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-02-14,102,120,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-02-15,102,114,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-02-16,102,140,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-02-17,102,124,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-02-18,102,118,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-02-19,102,136,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-02-20,102,127,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-02-21,102,98,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-02-22,102,96,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-02-23,102,120,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-02-24,102,133,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-02-25,102,124,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-02-26,102,172,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-02-27,102,150,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-02-28,102,113,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-03-01,102,111,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-03-02,102,93,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-03-03,102,122,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-03-04,102,124,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-03-05,102,168,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-03-06,102,153,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-03-07,102,112,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-03-08,102,98,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-03-09,102,117,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-03-10,102,133,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-03-11,102,116,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-03-12,102,167,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-03-13,102,170,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-03-14,102,97,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-03-15,102,102,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-03-16,102,101,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-03-17,102,91,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-03-18,102,104,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-03-19,102,159,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-03-20,102,113,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-03-21,102,87,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-03-22,102,110,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-03-23,102,99,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-03-24,102,104,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-03-25,102,121,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-03-26,102,156,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-03-27,102,150,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-03-28,102,107,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-03-29,102,141,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-03-30,102,142,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-03-31,102,109,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-04-01,102,95,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-04-02,102,178,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-04-03,102,147,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-04-04,102,125,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-04-05,102,111,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-04-06,102,139,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-04-07,102,156,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-04-08,102,124,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-04-09,102,152,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-04-10,102,149,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-04-11,102,122,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-04-12,102,129,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-04-13,102,135,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-04-14,102,113,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-04-15,102,126,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-04-16,102,291,Sports,24.03950683025824,0.6955526958101232,1,22,1,50,None
2022-04-17,102,229,Sports,24.03950683025824,0.6955526958101232,1,22,1,50,None
2022-04-18,102,132,Sports,24.03950683025824,0.6955526958101232,1,22,1,50,None
2022-04-19,102,151,Sports,24.03950683025824,0.6955526958101232,1,22,1,50,None
2022-04-20,102,165,Sports,24.03950683025824,0.6955526958101232,1,22,1,50,None
2022-04-21,102,130,Sports,24.03950683025824,0.6955526958101232,1,22,1,50,None
2022-04-22,102,35,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-04-23,102,71,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-04-24,102,107,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-04-25,102,107,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-04-26,102,121,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-04-27,102,145,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-04-28,102,135,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-04-29,102,142,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-04-30,102,164,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-05-01,102,146,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-05-02,102,137,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-05-03,102,143,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-05-04,102,125,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-05-05,102,134,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-05-06,102,136,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-05-07,102,147,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-05-08,102,149,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-05-09,102,115,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-05-10,102,116,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-05-11,102,134,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-05-12,102,120,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-05-13,102,111,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-05-14,102,162,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-05-15,102,138,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-05-16,102,139,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-05-17,102,144,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-05-18,102,129,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-05-19,102,128,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-05-20,102,127,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-05-21,102,147,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-05-22,102,158,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-05-23,102,99,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-05-24,102,129,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-05-25,102,151,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-05-26,102,134,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-05-27,102,131,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-05-28,102,154,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-05-29,102,190,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-05-30,102,122,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-05-31,102,136,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-06-01,102,137,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-06-02,102,137,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-06-03,102,143,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-06-04,102,160,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-06-05,102,149,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-06-06,102,94,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-06-07,102,114,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-06-08,102,109,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-06-09,102,118,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-06-10,102,140,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-06-11,102,149,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-06-12,102,149,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-06-13,102,112,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-06-14,102,117,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-06-15,102,122,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-06-16,102,130,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-06-17,102,135,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-06-18,102,168,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-06-19,102,182,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-06-20,102,120,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-06-21,102,153,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-06-22,102,112,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-06-23,102,151,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-06-24,102,117,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-06-25,102,167,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-06-26,102,169,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-06-27,102,126,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-06-28,102,141,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-06-29,102,132,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-06-30,102,151,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-07-01,102,144,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,Pre-Independence Day
2022-07-02,102,207,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,Pre-Independence Day
2022-07-03,102,209,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,Pre-Independence Day
2022-07-04,102,163,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,Independence Day
2022-07-05,102,124,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,Post-Independence Day
2022-07-06,102,142,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,Post-Independence Day
2022-07-07,102,145,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,Post-Independence Day
2022-07-08,102,116,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-07-09,102,165,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-07-10,102,132,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-07-11,102,106,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-07-12,102,128,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-07-13,102,142,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-07-14,102,106,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-07-15,102,134,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-07-16,102,154,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-07-17,102,134,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-07-18,102,115,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-07-19,102,146,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-07-20,102,108,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-07-21,102,122,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-07-22,102,110,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-07-23,102,148,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-07-24,102,174,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-07-25,102,126,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-07-26,102,159,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-07-27,102,155,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-07-28,102,135,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-07-29,102,133,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-07-30,102,159,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-07-31,102,159,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-08-01,102,129,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-08-02,102,134,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-08-03,102,126,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-08-04,102,113,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-08-05,102,136,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-08-06,102,148,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-08-07,102,152,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-08-08,102,117,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-08-09,102,89,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-08-10,102,103,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-08-11,102,155,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-08-12,102,116,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-08-13,102,121,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-08-14,102,135,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-08-15,102,147,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-08-16,102,114,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-08-17,102,139,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-08-18,102,125,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-08-19,102,117,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-08-20,102,165,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-08-21,102,123,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-08-22,102,94,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-08-23,102,117,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-08-24,102,105,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-08-25,102,132,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-08-26,102,152,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-08-27,102,174,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-08-28,102,190,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-08-29,102,133,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-08-30,102,154,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-08-31,102,140,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-09-01,102,127,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-09-02,102,155,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-09-03,102,156,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-09-04,102,171,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-09-05,102,135,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-09-06,102,135,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-09-07,102,108,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-09-08,102,138,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-09-09,102,110,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-09-10,102,166,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-09-11,102,162,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-09-12,102,125,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-09-13,102,107,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-09-14,102,132,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-09-15,102,139,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-09-16,102,127,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-09-17,102,144,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-09-18,102,168,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-09-19,102,115,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-09-20,102,101,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
2022-09-21,102,112,Sports,24.03950683025824,0.6955526958101232,1,22,0,0,None
